"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555347879425","04/15/19  17:04:39.425   ","0.51","61.4","0.186","33.6","0.3","0.178","100","2.51","32.27","1.34","9.15","0.6","1.87","0.2","2.25","0","1.07","0.22","1.18","0","0.24","0.35","0.27","61.5","-22.6","-70.2","-146","61.3","-14.6","-70.5","-139.3","-174.5","146.4","-2","0","-73.3","0","30.6","-54.1","31.3"
"1555347880202","04/15/19  17:04:40.202   ","0.51","61.6","0.186","33.8","0.3","0.177","100","2.25","32.08","1.23","8.9","0.89","2.26","0.25","2.31","0","1.04","0","0.62","0","0.63","0.25","0.28","61.6","-14.1","-71.1","-139.7","61.6","-14","-70.6","-134.1","-176.3","151.7","-9.2","-9.6","-71.1","0","17.8","26.9","51.4"
"1555347881423","04/15/19  17:04:41.423   ","0.51","61.4","0.183","33.6","0.3","0.177","100","2.33","32.2","0.97","9","0.26","2.24","0","2.53","0.22","0.78","0.29","0.74","0.23","0.62","0","0.24","61.5","-13.4","-70.8","-137.3","61.5","-11.7","-71","-135.2","-174.5","0","-2.3","-155.6","-64.6","0","5.5","0","57.4"
"1555347882235","04/15/19  17:04:42.235   ","0.51","61.7","0.186","33.8","0.3","0.178","100","2.25","32.04","1.01","8.95","0.2","2.12","0.47","2.58","0","0.67","0","0.54","0","0.59","0","0.44","61.4","-11.5","-71.1","-145","61.4","-11.5","-71.1","-145","-175.2","32.9","-4.1","-145.2","-61.6","0","16.8","0","51.9"
"1555347883642","04/15/19  17:04:43.642   ","0.51","61.6","0.185","33.6","0.3","0.177","100","2.32","32.15","1","8.98","0.41","2.32","0.25","2.22","0.25","0.77","0","0.57","0","0.73","0","0.22","61.7","-14","-70.8","-133.1","61.6","-12","-70.5","-130.7","-176.3","150.8","-8.5","-34.4","-64.3","0","22.4","0","35.8"
"1555347884208","04/15/19  17:04:44.208   ","0.51","61.5","0.185","33.7","0.3","0.176","100","2.12","32.07","1.05","8.89","0.4","2.14","0.32","2.51","0.2","0.73","0","0.71","0","0.62","0","0","61.5","-11.3","-70.6","-124.1","61.5","-11.3","-70.6","-124.1","-176.2","139.2","-7.3","12.3","-65.8","0","19.8","0","50.9"
"1555347885422","04/15/19  17:04:45.422   ","0.52","61.6","0.185","33.7","0.3","0.179","100","2.49","32.14","1.13","8.91","0.22","2.34","0.58","2.55","0","0.84","0","0.85","0.39","0.53","0.26","0.39","61.5","-12.4","-70.7","-133.3","61.6","-15.1","-70.9","-124.2","-174.4","95.9","-1.8","-72.9","-61.9","-59.4","33.4","-133.4","37.6"
"1555347886207","04/15/19  17:04:46.207   ","0.52","61.5","0.184","33.8","0.3","0.178","100","2.64","32","1.31","8.93","0.29","2.33","0.38","2.83","0.32","1.02","0","0.73","0.32","0.33","0.38","0.45","61.4","-12.6","-70.8","-125.9","61.4","-12.6","-70.8","-125.9","-172.6","38","4.6","-78.1","-66.8","-92.8","27.2","0","41.2"
"1555347887674","04/15/19  17:04:47.674   ","0.52","61.5","0.185","33.6","0.3","0.179","100","2.13","32.14","0.91","8.94","0","2.28","0","2.63","0.28","1.18","0.22","0.84","0.22","0.4","0.32","0","61.6","-1.7","-70.6","-112.6","61.6","-1.7","-70.6","-112.6","-174.8","0","-4.8","-86.8","-67.8","-1.7","28.2","122.3","34.9"
"1555347888200","04/15/19  17:04:48.200   ","0.52","61.4","0.185","33.6","0.3","0.179","100","1.98","32.05","1","8.83","0.22","2.02","0.46","2.42","0.48","1.19","0.22","0.75","0.35","0.26","0","0","61.3","-3.3","-70.8","-98.4","61.6","-7.8","-70.5","-127.5","-174.1","0","2","-151.4","-62","0","25.1","89.8","11.8"
"1555347889429","04/15/19  17:04:49.429   ","0.52","61.4","0.185","33.5","0.3","0.179","100","2.29","31.97","0.96","8.77","0","2.34","0.33","2.63","0","1.22","0","0.63","0","0.58","0.21","0","61.6","-9","-70.1","-123.6","61.6","-9","-70.1","-123.6","-174.2","0","-0.5","-114","-66.5","-45.2","25.6","0","16.9"
"1555347890206","04/15/19  17:04:50.206   ","0.52","61.2","0.18","33.4","0.3","0.179","100","1.28","31.88","0.55","9.14","0.38","2.21","0.24","2.55","0","1.41","0.38","0.83","0","0","0.27","0.43","61.5","-10.1","-71.1","-120","61.5","-10.1","-71.1","-120","-175.1","136.4","4.2","-139.2","-61.5","0","10.8","64.3","17"
"1555347891451","04/15/19  17:04:51.451   ","0.51","61.5","0.185","33.8","0.3","0.178","100","1.8","32.09","0.69","9.11","0","2.04","0.25","2.29","0","1.05","0.28","0.8","0.24","0","0","0.26","61.4","-16.1","-70.6","-119.2","61.4","-16.1","-70.6","-119.2","-173.2","114.2","1.5","-61.2","-66.8","0","28.4","24.8","26"
"1555347892304","04/15/19  17:04:52.304   ","0.52","61.5","0.184","33.8","0.3","0.178","100","2.28","32.25","1","9.26","0.47","1.94","0","2.33","0.34","1.04","0.29","1.08","0","0","0","0.31","61.4","-21.2","-70.3","-134.6","61.4","-21.2","-70.3","-134.6","-173.7","122.4","0.5","0","-68.3","37.7","41.8","7.7","36.7"
"1555347893676","04/15/19  17:04:53.676   ","0.51","61.5","0.184","33.8","0.3","0.177","100","3.06","32.15","1.51","8.98","0.38","2.13","0.34","2.36","0.33","1.04","0","0.8","0","0","0","0","61.5","-13.6","-70.2","-134.9","61.5","-13.6","-70.2","-134.9","-172.8","106.9","-2.4","-16.2","-66.4","35.7","30.2","71.5","43.3"
"1555347894202","04/15/19  17:04:54.202   ","0.52","61.4","0.186","33.9","0.3","0.178","100","3.37","32.31","1.34","9.13","0.77","2.01","0","2.39","0.31","0.9","0.33","1.02","0.23","0.25","0.37","0","61.5","-16.3","-70.5","-132","61.4","-16.2","-70.3","-140","-173.6","134.3","-0.6","0","-67.8","14.4","27.8","12.7","46.3"
