"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525952353","05/22/19  11:52:32.353   ","10.54","-135.8","4.446","22","4.6","1.789","100","10.49","18.75","0.25","3.32","0.41","0.74","0.54","0.92","0","0","0","0.74","0","0.49","0","0","-136.6","37.9","-130.3","-45.5","78.3","27.6","-128.1","152.8","174.6","-111.6","0","0","-168.6","0","84","-120.6","-70.8"
"1558525953660","05/22/19  11:52:33.660   ","10.43","-136","4.382","21.4","4.5","1.853","100","9.73","19.03","0.28","3.44","0.69","0.68","0.57","1.04","0","0","0","0.65","0","0.51","0","0.21","-135.5","116.8","-134.6","153.8","79.2","-153.8","-133.4","-100.7","168.3","0","0","0","-152.3","0","74.1","-120.7","0"
"1558525954380","05/22/19  11:52:34.380   ","10.54","-136.1","4.374","21.3","4.4","1.797","100","7.68","20.03","1.03","4.07","1.16","1.14","0.54","0.87","0","0","0","0.79","0","0.37","0","0.25","-135.7","-172.5","-128.9","6.9","70.2","-151","-135.1","-69.7","-170.8","0","0","0","-174.4","0","99.8","-120.6","-67.9"
"1558525955462","05/22/19  11:52:35.462   ","10.54","-136.2","4.391","21.1","4.6","1.802","100","10.13","18.73","0.23","3.49","0.61","0.75","0.59","0.93","0","0","0","0.76","0","0.48","0","0","-136.6","43","-130.6","-37.6","77.1","25.6","-128.4","172.9","170.2","-101.2","0","0","-170.6","0","74.6","-120.6","-54.1"
"1558525956213","05/22/19  11:52:36.213   ","10.43","-136.3","4.402","21.8","4.6","1.806","100","7.35","20.05","0.94","3.87","1.13","1.13","0.6","0.89","0","0","0","0.75","0","0.4","0","0.22","-136.2","94.9","-136.9","0","76.8","-165.8","-123.4","-114.5","154","0","0","0","-160.1","0","63.4","-120.7","0"
"1558525957459","05/22/19  11:52:37.459   ","10.56","-136.2","4.388","22.8","4.8","1.716","100","10.25","18.25","1.71","3.97","0.55","0.83","0.41","0.82","0","0","0","0.84","0","0.43","0","0.22","-135.8","-151.8","-127.5","5.4","74.4","-137.6","-131.8","-50.6","-169.4","0","0","0","-174.8","0","97.3","-120.6","-53.6"
"1558525958219","05/22/19  11:52:38.219   ","10.4","-136.3","4.357","22.9","4.8","1.698","100","10.22","18.41","1.5","3.84","0.58","0.89","0.44","0.84","0","0","0","0.77","0","0.46","0","0.26","-135.9","-82.8","-129.8","-3.2","73.7","-88.6","-129.6","16.6","160.8","0","0","0","-158.5","0","78.2","-120.6","-64.3"
"1558525959461","05/22/19  11:52:39.461   ","10.44","-135.8","4.401","22.1","4.6","1.764","100","11.23","18.1","0.36","3.44","0.48","1.04","0.48","0.69","0","0","0","0.93","0","0.37","0","0.23","-136.1","6.6","-127","-33.2","76.1","7.1","-132.2","107.8","-172","-87.6","0","0","-169.2","0","98.7","-120.6","-64.2"
"1558525960219","05/22/19  11:52:40.219   ","10.36","-135.4","4.4","21.6","4.5","1.743","100","11.04","18.23","0.41","3.38","0.37","1.04","0.52","0.73","0","0","0","0.85","0","0.33","0","0.23","-136","63.5","-131","-63","76.2","39.2","-118","-174","159.4","0","0","0","-154.6","0","70.4","-120.6","-50.5"
"1558525961465","05/22/19  11:52:41.465   ","10.45","-136.2","4.333","23.3","4.7","1.745","100","9.21","18.86","1.16","3.78","0.88","1.06","0.54","0.68","0","0","0","0.88","0","0.34","0","0.31","-135.6","167","-129.7","2","72.9","-154.3","-144.2","-81.9","-174.9","0","0","0","-166","0","91","-120.7","-38.5"
