"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525078216","05/22/19  11:37:58.216   ","5.46","-150.4","2.918","17.5","1.9","1.666","100","16.75","1.95","0.72","1.06","2.14","0.94","0.85","2.01","0.29","0.74","0","0.67","0","0.52","0","0.3","-149.8","162.5","-134.2","97.3","-113.2","171.4","77.4","-81.4","-124.6","-173.7","-162.3","0","176.2","0","136.2","-120.6","49.6"
"1558525079459","05/22/19  11:37:59.459   ","5.53","-150.1","2.926","17.2","1.9","1.719","100","17.11","2.8","0.92","0.53","2.1","1.1","0.84","1.58","0.26","1.09","0.24","1.07","0","0.51","0","0.43","-149.3","27.7","-76.9","-129.1","144.8","40.5","1.4","143.2","-110.4","-82.8","-148.8","-88.5","157.5","0","168.4","-120.5","60.8"
"1558525080211","05/22/19  11:38:00.211   ","5.48","-150.4","2.929","17.6","2","1.701","100","17.59","2.08","0.9","0.62","2.4","0.59","0.79","1.91","0.23","0.74","0.27","0.7","0","0.58","0","0.22","-150","-179.1","-110.4","44.4","-85.5","-174.7","37.7","-78.1","-120.5","124.2","-166.4","31.3","175.6","0","135.1","-120.6","65.9"
"1558525081466","05/22/19  11:38:01.466   ","5.55","-150.5","2.927","16.9","1.9","1.697","100","16.81","2.29","1.03","0.78","1.78","0.83","1.12","1.42","0","1.04","0","0.97","0","0.51","0","0.37","-149.5","42.5","-60.6","-111.4","-132.7","50.8","15","158.8","-106.5","0","-150.3","0","170.5","0","169.2","-120.5","65.2"
"1558525082238","05/22/19  11:38:02.238   ","5.51","-150.3","2.926","18","2","1.712","100","17.55","1.8","0.81","0.21","2.07","0.81","0.75","1.91","0.31","0.84","0.27","0.89","0","0.56","0","0.29","-149.3","137.3","175.7","131.5","-147.7","-179.5","54.8","-98.4","-132.4","110.4","-154.4","0","-178.5","0","130.9","-120.7","52.1"
"1558525083466","05/22/19  11:38:03.466   ","5.58","-150.6","2.909","18.1","1.9","1.66","100","16.9","1.44","0.89","1.12","1.56","0.98","1","1.25","0.26","1.04","0","0.95","0.23","0.36","0","0.37","-149.5","63.1","-43","-112.7","-98.1","62.1","7.7","-178.4","-113.5","-104.3","-149.9","0","175.1","84.8","164.7","-120.6","56.6"
"1558525084221","05/22/19  11:38:04.221   ","5.53","-150","2.926","17.5","1.9","1.71","100","17.46","1.49","1.08","0.7","1.69","0.82","1","1.77","0.21","0.88","0","1.02","0","0.55","0","0.26","-149.9","158.2","-139.2","90.6","-128.1","175.4","75.9","-99.8","-126.2","131.6","-155","0","178.3","0","136","-120.6","43.3"
"1558525085485","05/22/19  11:38:05.485   ","5.6","-150.3","2.911","18","1.9","1.655","100","16.74","0.34","0.6","1.01","1.18","1.43","0.92","1.16","0","0.98","0","0.78","0.22","0.26","0","0.36","-149.5","24.6","-78.8","-126.7","147.8","40.5","-3.3","144","-109.3","-95.6","-146.4","0","161.8","0","172.7","-120.5","49.1"
"1558525086227","05/22/19  11:38:06.227   ","5.57","-149.6","2.934","17","1.9","1.709","100","16.92","0.63","0.92","1.2","1.54","0.74","1.02","1.43","0.22","0.89","0","1.01","0","0.45","0","0.25","-150.2","179.7","-107.8","24.2","-91.9","-174.3","39","-85.6","-122.9","100.7","-161.5","14.8","175.2","0","142.1","-120.6","0"
"1558525087467","05/22/19  11:38:07.467   ","5.57","-149.9","2.917","17.9","1.9","1.656","100","17.11","1.03","0.91","1.03","1.23","1.47","0.88","1.33","0","0.8","0","0.76","0.22","0.39","0","0.28","-149.2","106.8","128.9","161.9","-120.2","134.8","26.8","-125.8","-133.2","0","-152","0","-175.9","127.8","119.9","-120.6","52.3"
