"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","V1 Ang","I1 H17 ANG"
"1558523495477","05/22/19  11:11:35.477   ","6.74","-23.7","3.116","11.9","1.6","1.752","100","10.3","3.67","0.66","1.48","0.95","0.62","0.44","1.99","0.23","0.29","0","0","0","0","0","0.87","-23","163.1","-39.9","126","159.7","-58.2","115.2","-80.8","-78.7","0","124.3","0","0","0","0","0","91.1"
"1558523496347","05/22/19  11:11:36.347   ","6.72","-23","3.126","11","1.5","1.762","100","10.38","4.62","0.52","1.54","1.26","0.66","0.44","2.14","0","0.3","0","0.22","0","0.22","0","0.85","-21.7","23.7","-55","-80.6","160.8","-171.9","121.8","159.7","-83.9","0","122.4","0","135.9","0","0","0","91.6"
"1558523497468","05/22/19  11:11:37.468   ","6.72","-23.7","3.133","11.4","1.5","1.799","100","10.27","3.33","1.09","0.94","0.52","0.93","0.33","1.76","0","0.37","0","0","0","0","0","0.84","-23.2","116","-36.7","136.4","157.2","-132.9","53.1","-168.4","-73.2","0","131.7","0","0","0","0","0","92.3"
"1558523498336","05/22/19  11:11:38.336   ","6.71","-23.2","3.153","11.7","1.6","1.792","100","9.9","3.13","0.87","1.89","0.95","0.69","0.44","1.78","0.22","0.38","0","0.33","0","0","0","0.8","-22.9","-20.5","-43.4","-55.8","157.1","124.7","108.4","89.8","-77.2","0","108.7","0","0","0","-61.6","0","101"
"1558523499481","05/22/19  11:11:39.481   ","6.64","-22.1","3.139","11.1","1.5","1.799","100","9.52","4.27","0.62","1.8","1.29","0.42","0.47","2.09","0","0.23","0","0","0","0","0","0.86","-21.8","58.8","-52.8","-130.4","166.2","-151.8","112.2","-161.5","-80.2","0","99.7","0","147.5","0","0","0","87.4"
"1558523500341","05/22/19  11:11:40.341   ","6.65","-21.6","3.168","10.7","1.4","1.843","100","10.16","2.58","1.14","1.26","0.68","0.96","0","1.87","0","0.37","0","0","0","0","0","0.85","-23.3","-79.5","-38.4","-16.3","146.1","43.7","92.1","27.9","-73","0","115.3","0","151.4","0","0","0","98.2"
"1558523501458","05/22/19  11:11:41.458   ","6.75","-22.3","3.155","11.6","1.5","1.768","100","10.29","4","0.56","1.58","1.22","0.63","0.4","2.06","0","0.35","0","0.3","0","0","0","0.78","-22.2","0.4","-50.1","-62.9","150.7","167","125.1","133","-79.4","0","111.2","0","0","0","0","0","97.7"
"1558523502344","05/22/19  11:11:42.344   ","6.79","-22.4","3.158","11.1","1.5","1.764","100","10.47","4.26","0.49","1.46","1.14","0.6","0.49","2.14","0","0.33","0","0.26","0","0.21","0","0.89","-22","-143.2","-48.2","93.9","162.3","12.4","115.6","-7.7","-80.2","0","123.5","0","160.7","0","-127.7","0","91.8"
"1558523503489","05/22/19  11:11:43.489   ","6.75","-22.1","3.185","11","1.5","1.838","100","9.64","3.27","0.44","1.94","1.04","0.5","0.36","2.03","0","0.34","0","0","0","0.23","0","0.8","-23.6","-63.4","-30.6","-76.4","153.9","38","56.7","15.9","-72.8","0","120.5","0","0","0","-66.1","0","99.4"
"1558523504344","05/22/19  11:11:44.344   ","6.75","-23.5","3.163","11.9","1.6","1.797","100","10.27","3.48","0.89","1.5","0.84","0.59","0.38","1.95","0","0.26","0","0.25","0","0.2","0","0.78","-23.2","152.4","-38.1","123.2","-176.6","-80","96.5","-113.2","-74.3","0","102","0","0","0","-77.9","0","104.8"
"1558523505509","05/22/19  11:11:45.509   ","7.13","-25.7","3.213","10.8","1.6","1.879","100","10.13","4.53","0.43","1.17","1.14","0.49","0.38","1.99","0","0.25","0","0.37","0","0","0","0.72","-25.9","179.5","-42.5","120.9","147.5","-27.2","121.6","-47.2","-77.8","0","125.1","0","136.7","0","0","0","94.9"
