"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555424253362","04/16/19  14:17:33.362   ","4.21","-152","0.941","20.5","1.8","0.655","100","0.27","13.5","0","8.51","0.26","2.05","0.22","12.36","0","2.74","0","1.1","0","0.91","0","1.99","-152.1","0","-57.3","0","-23.9","102.4","8.9","-22.7","-56.1","0","-150.8","0","-48.9","0","-110.1","0","-163.6"
"1555424254499","04/16/19  14:17:34.499   ","4.21","-151.9","0.941","20.5","1.7","0.652","100","0.48","13.57","0.36","8.12","0","2.47","0","11.84","0","3.04","0.2","0.97","0","0.98","0","2.24","-152","-159.3","-56.5","-7.8","-24","0","11.2","0","-57.2","0","-146.3","-126.8","-75.3","0","-113.3","0","-167.9"
"1555424255374","04/16/19  14:17:35.374   ","4.21","-151.9","0.94","20.8","1.8","0.65","100","0.26","13.41","0.21","8.56","0","2.31","0","12.29","0","3.06","0.2","1.04","0","0.84","0","2.23","-151.9","-52.6","-57.8","-16.9","-24.8","0","14.6","0","-56.7","0","-158.8","-148.4","-84.9","0","-110.7","0","-169.8"
"1555424256374","04/16/19  14:17:36.374   ","4.21","-152","0.939","20.7","1.7","0.653","100","0.31","13.38","0.31","8.47","0","2.01","0","12.29","0","2.85","0","1.06","0","1.01","0","2.18","-152","158","-57.4","-19.2","-25","0","12.8","0","-57.1","0","-156.4","0","-79.7","0","-105.4","0","-168.6"
"1555424257367","04/16/19  14:17:37.367   ","4.22","-152","0.94","20.6","1.8","0.654","100","0.42","13.51","0.31","8.48","0","2.36","0","12.47","0","3.04","0.27","1.5","0","0.73","0","2.04","-152","-129.6","-57.8","12.4","-24","157.2","7.9","0","-55.5","0","-154.9","0","-54.1","0","-106.4","0","-167.9"
"1555424258366","04/16/19  14:17:38.366   ","4.22","-152","0.942","20.7","1.7","0.653","100","0","13.46","0.21","8.45","0","2.2","0","12.44","0","2.78","0","1.22","0","0.71","0","2.35","-152","0","-57.4","-8.2","-25.2","0","12.5","0","-56.9","0","-157.2","0","-74.7","0","-93.4","0","-171"
"1555424259596","04/16/19  14:17:39.596   ","4.22","-152","0.941","20.9","1.7","0.648","100","0.25","13.47","0.32","8.51","0","2.2","0","12.37","0","3.16","0","1.62","0","0.69","0","2.17","-151.8","142","-56.8","-14.6","-24.5","0","8.7","0","-55","0","-154.4","0","-55.7","0","-102.7","0","-161.1"
"1555424260355","04/16/19  14:17:40.355   ","4.22","-152","0.943","20.8","1.8","0.65","100","0.41","13.51","0","8.39","0.2","2.09","0","12.41","0","3.08","0","1.45","0","0.82","0","2.37","-151.9","-99.2","-56.7","-27.5","-27.6","-50.5","-7.1","0","-51.4","29.6","-166.7","132","-53.7","-88.1","-73.3","0","-168.5"
"1555424261364","04/16/19  14:17:41.364   ","4.19","-151.8","0.934","20.6","1.7","0.643","100","0.2","13.48","0.32","8.47","0.28","2.61","0","11.94","0.33","3.39","0","1.78","0","0.71","0","1.99","-151.8","0","-57.2","1","-20.4","120.7","22.6","-59.9","-62.7","0","-154.8","0","-68.8","0","-107.6","0","-165.5"
"1555424262359","04/16/19  14:17:42.359   ","4.19","-151.8","0.938","20.5","1.7","0.644","100","0.68","13.49","0.37","8.23","0.29","2.21","0","12.17","0","3.12","0","0.79","0","0.48","0","2.44","-151.8","-156.2","-56.9","-10.8","-23","122.8","18.2","0","-58.3","0","-167.1","0","-85","0","-107.8","0","-170.7"
"1555424263346","04/16/19  14:17:43.346   ","4.2","-151.8","0.931","20.5","1.7","0.641","100","0.54","13.33","0.21","8.26","0.27","2.29","0","12.52","0","3.17","0","1.34","0","0.9","0","2.19","-151.8","-92","-57","30.6","-24.4","105.9","7","0","-57.6","0","-155.1","0","-63.4","0","-96.1","0","-172.1"
"1555424264541","04/16/19  14:17:44.541   ","4.2","-151.8","0.938","20.8","1.7","0.645","100","0","13.45","0.27","8.17","0.2","2.28","0","12.11","0","3.3","0","1.55","0","0.79","0","2.36","-151.7","0","-56.9","-11","-23.9","147.2","16.2","0","-60.1","0","-157.5","0","-82.4","0","-85.8","0","-172.7"
